split,symbol,direction,entry_time_utc,exit_time_utc,entry_date_et,entry_hour_et,entry_weekday_et,month,entry_type,entry_model,grade,score,exit_reason,qty,addon_qty,entry_price,exit_price,initial_stop,bars_held_15m,pnl_dollars,r_multiple,mfe_r,mae_r,excellent,never_worked,low_mfe_loss,right_then_lost,capture_ratio
train,QQQ,LONG,2025-01-15T17:30:00+00:00,2025-01-15T21:15:00+00:00,2025-01-15,12,2,2025-01,classic_38_62,structure_stop,valid,13.0,MFE_GIVEBACK,2758,0,514.91,516.01,513.548687552983,15,3392.42000000015,0.9035611253109889,2.159680539498786,0.19099215655430415,True,False,False,False,0.4183772131042517
train,QQQ,LONG,2025-03-24T14:15:00+00:00,2025-03-25T13:45:00+00:00,2025-03-24,10,0,2025-03,classic_38_62,structure_stop,valid,14.0,STOP,1890,0,489.76,490.59000000000003,487.2828957592442,94,3282.930000000081,0.7012220040728098,1.0738345024949023,0.39966020957517034,True,False,False,False,0.6530075187970025
train,QQQ,LONG,2025-04-14T14:00:00+00:00,2025-04-14T15:30:00+00:00,2025-04-14,10,0,2025-04,classic_38_62,structure_stop,valid,12.0,STOP,772,0,461.62,457.01,457.04766232908577,6,-3566.640000000011,-1.010424061501181,0.4221035581595845,1.2881813251605898,False,True,True,False,0.0
train,QQQ,LONG,2025-09-04T15:00:00+00:00,2025-09-05T12:00:00+00:00,2025-09-04,11,3,2025-09,classic_38_62,structure_stop,valid,14.0,STOP,3037,0,571.86,577.1800000000001,570.5836346567542,84,6517.060000000047,1.6812485549110252,5.358967192422815,0.42307635729650755,True,False,False,False,0.31372622644307036
train,GLD,SHORT,2021-04-30T12:30:00+00:00,2021-04-30T13:00:00+00:00,2021-04-30,8,4,2021-04,classic_38_62,confirmation_close,valid,12.0,STOP,4826,0,165.6,165.89000000000001,165.86381751023893,2,-1447.8000000000989,-1.1371496900577733,0.22742993801154776,1.2129596693948497,False,True,True,False,0.0
train,GLD,SHORT,2021-05-05T13:45:00+00:00,2021-05-05T14:00:00+00:00,2021-05-05,9,2,2021-05,classic_38_62,confirmation_close,valid,14.0,STOP,4727,0,166.73,167.13,167.10684643721856,1,-1938.0700000000268,-1.0879763200791561,0.0,1.0349043044655637,False,True,True,False,0.0
train,GLD,SHORT,2021-05-05T14:30:00+00:00,2021-05-05T14:45:00+00:00,2021-05-05,10,2,2021-05,classic_38_62,confirmation_close,valid,14.0,STOP,4635,0,166.70000000000002,167.09,167.06684643721857,1,-1853.9999999999368,-1.0903744984762633,0.0,1.3629681230952984,False,True,True,False,0.0
train,GLD,SHORT,2021-06-03T19:00:00+00:00,2021-06-03T22:00:00+00:00,2021-06-03,15,3,2021-06,classic_38_62,confirmation_close,valid,10.0,STOP,4323,0,175.29,175.22,175.51818382826406,12,410.71999999995575,0.41636647501378693,1.1832565088158888,0.525891781696006,True,False,False,False,0.35188183788691274
train,GLD,LONG,2021-07-02T12:15:00+00:00,2021-07-02T12:30:00+00:00,2021-07-02,8,4,2021-07,classic_38_62,confirmation_close,valid,11.0,STOP,4556,0,167.06,166.32,166.80472293666895,1,-3417.000000000042,-2.937984283481783,3.212196149940017,2.859638035922194,False,False,False,True,0.0
train,GLD,LONG,2021-07-02T13:00:00+00:00,2021-07-02T13:30:00+00:00,2021-07-02,9,4,2021-07,classic_38_62,confirmation_close,valid,11.0,STOP,3622,0,167.62,167.07,167.09472293666894,2,-2028.320000000041,-1.0661040412630134,0.590164737127732,1.1422543299246233,False,False,True,False,0.0
train,GLD,LONG,2021-07-02T14:45:00+00:00,2021-07-02T20:00:00+00:00,2021-07-02,10,4,2021-07,classic_38_62,confirmation_close,valid,11.0,STOP,4299,0,166.98,167.15,166.74472293666895,21,1362.2900000000568,1.34686024077959,3.145227968774895,0.9775708551597092,True,False,False,False,0.42822340833507483
train,GLD,SHORT,2021-07-19T12:45:00+00:00,2021-07-19T13:00:00+00:00,2021-07-19,8,0,2021-07,classic_38_62,confirmation_close,a_plus,13.0,STOP,4317,0,168.73,169.36,168.9159086387568,1,-2762.8800000001033,-3.442551159966288,0.0,5.002457154325862,False,True,True,False,0.0
train,GLD,SHORT,2021-07-19T14:30:00+00:00,2021-07-19T19:30:00+00:00,2021-07-19,10,0,2021-07,classic_38_62,confirmation_close,a_plus,13.0,STOP,4161,0,169.76,169.36,169.92072691100543,20,1362.7899999999602,2.0377111609933594,5.412908109523467,0.4355213421456984,True,False,False,False,0.3764540464687017
train,GLD,SHORT,2021-07-21T12:30:00+00:00,2021-07-21T13:45:00+00:00,2021-07-21,8,2,2021-07,classic_38_62,confirmation_close,valid,12.0,STOP,4255,0,168.45000000000002,168.75,168.72500954914162,5,-1319.0499999999276,-1.1272335850431368,1.8181186855536495,1.9999305541088388,False,False,False,True,0.0
train,GLD,SHORT,2021-07-21T14:15:00+00:00,2021-07-22T12:00:00+00:00,2021-07-21,10,2,2021-07,classic_38_62,confirmation_close,valid,12.0,STOP,4188,0,168.79,168.47,169.0700076393133,87,2557.379999999938,2.1808144257704094,3.5356178225274504,0.6071262927573077,True,False,False,False,0.6168128274145438
train,GLD,SHORT,2021-08-02T12:15:00+00:00,2021-08-02T14:15:00+00:00,2021-08-02,8,0,2021-08,classic_38_62,confirmation_close,valid,12.0,STOP,2648,0,168.98,169.70000000000002,169.67928413969483,8,-1933.0400000000723,-1.0439247203841804,0.0,1.2012284453735376,False,True,True,False,0.0
train,GLD,SHORT,2021-09-07T18:00:00+00:00,2021-09-07T21:00:00+00:00,2021-09-07,14,1,2021-09,classic_38_62,confirmation_close,valid,12.0,STOP,4326,0,168.01,167.96,168.18743411267604,12,670.5299999999655,0.8735637001379782,1.9162042454640702,0.9581021227321151,True,False,False,False,0.4558823529411484
train,GLD,SHORT,2021-09-08T13:00:00+00:00,2021-09-08T14:00:00+00:00,2021-09-08,9,2,2021-09,classic_38_62,confirmation_close,valid,11.0,STOP,4356,0,168.01,167.39000000000001,168.27595537374245,4,2112.659999999896,1.8236142145773468,4.925638394013291,0.41360322392483073,True,False,False,False,0.3702290076335689
train,GLD,SHORT,2021-09-08T14:15:00+00:00,2021-09-08T14:30:00+00:00,2021-09-08,10,2,2021-09,classic_38_62,confirmation_close,valid,12.0,STOP,4477,0,167.34,167.31,167.48595537374243,1,89.54000000000508,0.13702818530886193,3.35719054006699,0.0,True,False,False,False,0.040816326530613796
